"";"Life expectancy";"Adult Mortality"
"123";1,23637464728112;-0,786827679378822
"124";1,76137145203426;-0,770736549388592
"125";1,44637336918238;-0,754645419398362
"126";1,12087535023543;-0,738554289408132
"127";1,12087535023543;-0,722463159417902
"128";1,07887560585518;-0,698326464432557
"129";1,28887432775644;-0,802918809369052
"130";1,27837439166137;-0,794873244373937
"131";1,24687458337618;-0,778782114383707
"132";1,97137017393551;-1,26956157908572
"133";1,97137017393551;-0,738554289408132
"134";1,551372730133;-0,722463159417902
"135";1,34137400823175;-0,706372029427672
"136";1,551372730133;-0,714417594422787
"137";1,23637464728112;-1,26151601409061
"138";1,11037541414037;-0,674189769447212
"139";1,06837566976012;-0,642007509466752
"140";1,05787573366506;-0,633961944471637
"141";1,00537605318974;-0,617870814481407
"142";0,994876117094682;-1,25347044909549
"143";0,984376180999619;-0,585688554500947
"144";0,931876500524305;-0,553506294520487
"145";0,364879951390923;-0,376503864627957
"146";0,343880079200798;-0,368458299632842
"147";0,31238027091561;-0,352367169642612
"148";0,280880462630422;-0,336276039652382
"149";0,249380654345233;-0,320184909662152
"150";0,19688097386992;-1,22128818911503
"151";0,921376564429243;-0,263865954696347
"152";0,396379759676111;-0,191455869740312
"153";0,396379759676111;-1,21324262411992
"154";-0,00261781193626942;-0,0868635248038167
"155";-0,0866173006967703;-0,0224990048428967
"156";-0,0866173006967703;-0,0868635248038167
"157";-0,149616917267147;-0,0868635248038167
"158";-0,149616917267147;-0,151228044764737
"159";-0,181116725552335;-0,111000219789162
"160";-0,275616150407899;-1,19715149412969
"161";0,721877778623052;-0,143182479769622
"162";0,648378225957615;-1,19715149412969
"163";0,585378609387238;0,0579566451082534
"164";0,595878545482302;0,0177288201326784
"165";0,606378481577364;-0,0224990048428967
"166";0,606378481577364;-0,0305445698380117
"167";0,564378737197113;0,0257743851277934
"168";0,553878801102051;0,0177288201326784
"169";0,543378865006989;0,0177288201326784
"170";0,522378992816863;0,0499110801131384
"171";0,511879056721799;0,0579566451082534
"172";0,480379248436612;0,0740477750984834
"173";0,417379631866237;0,194731250025209
"174";0,406879695771173;-1,17301479914434
"175";0,385879823581049;0,194731250025209
"176";0,35438001529586;0,218867945010554
"177";0,805877267383555;-0,770736549388592
"178";0,795377331288491;-1,26956157908572
"179";0,784877395193429;-1,26956157908572
"180";0,763877523003304;-0,754645419398362
"181";0,721877778623052;-0,714417594422787
"182";0,721877778623052;-0,738554289408132
"183";0,71137784252799;-0,730508724413017
"184";0,690377970337865;-0,714417594422787
"185";0,669378098147739;-0,706372029427672
"186";0,658878162052677;-0,690280899437442
"187";0,637878289862551;-0,674189769447212
"188";0,627378353767489;-0,658098639456982
"189";0,606378481577364;-0,642007509466752
"190";0,595878545482302;-0,625916379476522
"191";0,574878673292176;-1,25347044909549
"192";0,553878801102051;-0,585688554500947
"193";0,270380526535359;-0,288002649681692
"194";0,228380782155109;-0,263865954696347
"195";0,186381037774858;-0,239729259711002
"196";0,816377203478617;-0,223638129720772
"197";0,396379759676111;-1,21324262411992
"198";0,0708817407291694;-0,183410304745197
"199";0,0288819963489182;-0,167319174754967
"200";-0,013117748031333;-0,143182479769622
"201";-0,0656174285066462;-0,111000219789162
"202";-0,107617172886896;-0,102954654794047
"203";-0,149616917267147;-0,0788179598087017
"204";-0,20211659774246;-0,0546812648233567
"205";-0,254616278217774;-0,0305445698380117
"206";-0,307115958693087;-0,00640787485266666
"207";-0,3596156391684;0,0257743851277934
"208";-0,412115319643713;0,0660022101033684
"209";0,658878162052677;-0,537415164530257
"210";0,648378225957615;-1,31783496905641
"211";0,627378353767489;-1,23737931910526
"212";0,616878417672426;-1,22933375411015
"213";0,595878545482302;-1,21324262411992
"214";0,574878673292176;-1,19715149412969
"215";0,564378737197113;-1,17301479914434
"216";0,543378865006989;-0,432822819593762
"217";0,522378992816863;-0,416731689603532
"218";0,511879056721799;-0,400640559613302
"219";0,490879184531675;-0,384549429623072
"220";0,480379248436612;-0,368458299632842
"221";0,46987931234155;-0,352367169642612
"222";0,448879440151424;-0,336276039652382
"223";0,438379504056362;-0,320184909662152
"224";0,427879567961299;-0,304093779671922
"225";0,322880207010672;0,251050204991014
"226";0,291380398725484;0,275186899976359
"227";0,259880590440297;-1,14083253916388
"228";0,280880462630422;0,234959075000784
"229";0,291380398725484;0,540690544815154
"230";0,396379759676111;0,460234894864004
"231";0,0813816768242315;0,492417154844464
"232";0,0813816768242315;0,476326024854234
"233";0,0603818046341059;0,492417154844464
"234";-0,0341176202214571;0,629191759761419
"235";-0,118117108981959;0,701601844717454
"236";-0,107617172886896;0,661374019741879
"237";-0,160116853362209;0,709647409712569
"238";-0,212616533837522;0,782057494668604
"239";-0,160116853362209;0,717692974707684
"240";-0,128617045077021;0,661374019741879
"241";1,24687458337618;-0,730508724413017
"242";2,07636953488613;-0,714417594422787
"243";1,86637081298488;-0,706372029427672
"244";1,44637336918238;-0,698326464432557
"245";1,44637336918238;-1,26151601409061
"246";1,1313752863305;-0,674189769447212
"247";1,11037541414037;-0,642007509466752
"248";1,07887560585518;-0,625916379476522
"249";1,07887560585518;-0,633961944471637
"250";1,06837566976012;-0,642007509466752
"251";1,01587598928481;-0,609825249486292
"252";1,00537605318974;-0,593734119496062
"253";0,952876372714431;-0,561551859515602
"254";0,921376564429243;-0,529369599535142
"255";0,921376564429243;-1,31783496905641
"256";0,879376820048992;-1,23737931910526
"257";0,186381037774858;0,0820933400935984
"258";0,0813816768242315;0,0981844700838284
"259";0,0603818046341059;-1,18106036413946
"260";0,0183820602538562;0,194731250025209
"261";0,0183820602538562;0,186685685030094
"262";0,0288819963489182;0,170594555039864
"263";0,0288819963489182;0,154503425049633
"264";0,0393819324439803;0,130366730064288
"265";0,0393819324439803;0,130366730064288
"266";0,0183820602538562;0,154503425049633
"267";-0,023617684126395;0,210822380015439
"268";-0,0551174924115827;0,259095769986129
"269";-0,0866173006967703;-1,15692366915411
"270";-0,0761173646017082;0,275186899976359
"271";-0,107617172886896;-1,15692366915411
"272";-0,0971172367918338;0,251050204991014
"273";-0,968611932682033;0,677465149732109
"274";-1,00011174096722;0,701601844717454
"275";-1,02111161315735;0,693556279722339
"276";-1,04211148534747;0,693556279722339
"277";-1,0631113575376;0,693556279722339
"278";-1,10511110191785;0,717692974707684
"279";-1,13661091020304;0,757920799683259
"280";-1,22061039896354;0,910786534590444
"281";-1,27311007943885;0,951014359566019
"282";-1,30460988772404;0,959059924561134
"283";-1,33610969600923;0,967105489556249
"284";-1,37810944038948;0,967105489556249
"285";-1,40960924867466;0,967105489556249
"286";-1,43060912086479;0,951014359566019
"287";-1,44110905695985;0,934923229575789
"288";-1,45160899305492;0,918832099585559
"289";0,0603818046341059;0,371733679917739
"290";0,0183820602538562;0,411961504893314
"291";-0,013117748031333;0,436098199878659
"292";-0,0551174924115827;0,468280459859119
"293";-0,0971172367918338;0,484371589849349
"294";-0,139116981172084;0,508508284834694
"295";-0,191616661647397;0,540690544815154
"296";-0,233616406027648;0,556781674805384
"297";-0,286116086502961;0,588963934785844
"298";-0,3596156391684;0,645282889751649
"299";-0,443615127928901;0,717692974707684
"300";-0,527614616689402;0,790103059663719
"301";-0,622114041544966;0,870558709614869
"302";-0,706113530305467;0,942968794570904
"303";-0,790113019065968;-1,09255914919319
"304";-0,75861321078078;1,18433574442435
"305";0,816377203478617;0,170594555039864
"306";0,501379120626737;0,194731250025209
"307";0,186381037774858;0,218867945010554
"308";0,0603818046341059;0,234959075000784
"309";0,00788212415879263;0,267141334981244
"310";-0,0551174924115827;-1,148878104159
"311";-0,128617045077021;-1,10865027918342
"312";-0,191616661647397;0,371733679917739
"313";-0,254616278217774;0,411961504893314
"314";-0,317615894788149;0,436098199878659
"315";-0,370115575263462;0,460234894864004
"316";-0,433115191833839;0,492417154844464
"317";-0,496114808404214;-1,14083253916388
"318";-0,55911442497459;0,556781674805384
"319";-0,622114041544966;0,588963934785844
"320";-0,695613594210404;0,629191759761419
"321";0,858376947858868;-0,617870814481407
"322";0,837377075668742;-0,609825249486292
"323";0,816377203478617;-1,25347044909549
"324";0,795377331288491;-0,585688554500947
"325";0,805877267383555;-0,585688554500947
"326";0,753377586908242;-0,569597424510717
"327";0,721877778623052;-0,545460729525372
"328";0,71137784252799;-0,537415164530257
"329";0,648378225957615;-1,19715149412969
"330";0,679878034242803;-1,31783496905641
"331";0,606378481577364;-1,22933375411015
"332";0,658878162052677;-0,529369599535142
"333";0,627378353767489;-1,22933375411015
"334";0,648378225957615;-1,23737931910526
"335";0,595878545482302;-0,416731689603532
"336";0,564378737197113;-0,392594994618187
"337";-0,370115575263462;0,733784104697914
"338";-0,433115191833839;0,830330884639294
"339";-0,527614616689402;0,975151054551364
"340";-0,611614105449903;-1,30174383906618
"341";-0,737613338590655;1,28892808936085
"342";-0,853112635636344;1,48202164924361
"343";-1,05261142144253;1,83602650902867
"344";-1,2311103350586;2,10957571886258
"345";-1,29410995162898;2,18198580381862
"346";-1,51460860962529;2,62449187854994
"347";-1,84010662857223;3,22790925318357
"348";-2,21810432799449;3,91982784276346
"349";-2,39660324161055;4,24969600756317
"350";-2,4386029859908;4,29796939753386
"351";-2,36510343332537;4,13705809763156
"352";-2,24960413627968;3,87960001778788
"353";0,606378481577364;-0,183410304745197
"354";0,585378609387238;-0,167319174754967
"355";0,574878673292176;-0,151228044764737
"356";0,553878801102051;-0,135136914774507
"357";0,511879056721799;-0,102954654794047
"358";0,480379248436612;-0,0868635248038167
"359";0,459379376246486;-0,0627268298184717
"360";0,438379504056362;-0,0546812648233567
"361";0,427879567961299;-0,0466356998282417
"362";0,396379759676111;-0,0305445698380117
"363";0,364879951390923;-0,0144534398477817
"364";0,291380398725484;-1,18910592913457
"365";0,270380526535359;0,0579566451082534
"366";0,228380782155109;0,0901389050887134
"367";0,186381037774858;0,114275600074058
"368";0,606378481577364;0,146457860054518
"369";0,889876756144056;-0,698326464432557
"370";0,879376820048992;-1,26151601409061
"371";0,826877139573679;-0,650053074461867
"372";0,952876372714431;-0,690280899437442
"373";0,858376947858868;-0,690280899437442
"374";0,805877267383555;-0,690280899437442
"375";0,795377331288491;-0,617870814481407
"376";0,837377075668742;-0,650053074461867
"377";0,71137784252799;-1,31783496905641
"378";0,742877650813178;-0,577642989505832
"379";0,732377714718116;-0,585688554500947
"380";0,753377586908242;-0,609825249486292
"381";0,71137784252799;-0,609825249486292
"382";0,585378609387238;-0,561551859515602
"383";0,574878673292176;-1,17301479914434
"384";0,543378865006989;-1,19715149412969
"385";0,553878801102051;-0,223638129720772
"386";0,532878928911925;-0,215592564725657
"387";0,511879056721799;-1,21324262411992
"388";0,490879184531675;-0,207546999730542
"389";0,46987931234155;-0,167319174754967
"390";0,438379504056362;-0,143182479769622
"391";0,417379631866237;-0,102954654794047
"392";0,385879823581049;-0,0788179598087017
"393";0,35438001529586;-0,0627268298184717
"394";0,31238027091561;-0,0305445698380117
"395";0,301880334820546;-1,19715149412969
"396";0,31238027091561;-0,0627268298184717
"397";0,291380398725484;-0,0788179598087017
"398";0,270380526535359;-0,0627268298184717
"399";0,249380654345233;-1,19715149412969
"400";0,19688097386992;-0,0144534398477817
"401";-0,979111868777096;-1,11669584417854
"402";-1,04211148534747;0,830330884639294
"403";-1,07361129363266;-1,10865027918342
"404";-1,11561103801291;0,854467579624639
"405";-1,16811071848822;0,886649839605099
"406";-1,2311103350586;0,918832099585559
"407";-1,29410995162898;0,951014359566019
"408";-1,37810944038948;0,991242184541594
"409";-1,46210892914998;1,03147000951717
"410";-1,5671082901006;-1,06842245420785
"411";-1,67210765105123;1,19238130941947
"412";-1,76660707590679;1,27283695937062
"413";-1,8506065646673;1,34524704432665
"414";-1,91360618123767;1,39352043429734
"415";-1,38860937648454;1,44179382426803
"416";-1,91360618123767;1,47397608424849
"417";-1,01061167706228;0,991242184541594
"418";-1,0631113575376;1,06365226949763
"419";-1,11561103801291;-1,06037688921273
"420";-1,17861065458329;1,18433574442435
"421";-1,24161027115366;1,25674582938039
"422";-1,30460988772404;-1,06037688921273
"423";-1,36760950429441;1,39352043429734
"424";-1,46210892914998;-1,0442857592225
"425";-1,51460860962529;1,5302950392143
"426";-1,58810816229073;1,57856842918499
"427";-1,66160771495617;1,64293294914591
"428";-1,74560720371667;1,71534303410195
"429";-1,81910675638211;1,78775311905798
"430";-1,86110650076236;1,78775311905798
"431";-1,88210637295248;1,77166198906775
"432";-1,17861065458329;1,77970755406287
"433";-1,67210765105123;1,86820876900913
"434";-1,72460733152654;-0,947738979281123
"435";-1,77710701200186;1,98889224393586
"436";-1,80860682028705;2,0130289389212
"437";-1,84010662857223;2,04521119890166
"438";-1,86110650076236;2,02912006891143
"439";-1,91360618123767;2,10153015386747
"440";-1,59860809838579;2,19003136881373
"441";-2,02910547828336;2,23830475878442
"442";-2,08160515875867;2,31071484374046
"443";-2,15510471142411;2,42335275367207
"444";-2,20760439189943;2,47162614364276
"445";-2,22860426408955;2,47967170863787
"446";-2,26010407237474;2,47967170863787
"447";-2,24960413627968;2,43139831866718
"448";-2,23910420018461;2,38312492869649
"449";0,427879567961299;-0,408686124608417
"450";0,396379759676111;-0,384549429623072
"451";0,375379887485985;-1,22933375411015
"452";0,364879951390923;-0,352367169642612
"453";0,35438001529586;-0,344321604647497
"454";0,343880079200798;-0,336276039652382
"455";0,333380143105736;-0,328230474657267
"456";0,333380143105736;-0,328230474657267
"457";0,322880207010672;-0,312139344667037
"458";0,301880334820546;-0,288002649681692
"459";0,270380526535359;-0,247774824706117
"460";0,228380782155109;-1,21324262411992
"461";0,19688097386992;-0,167319174754967
"462";0,816377203478617;-0,135136914774507
"463";0,396379759676111;-0,102954654794047
"464";0,0708817407291694;-0,0788179598087017
"465";-0,0551174924115827;0,0740477750984834
"466";-0,0971172367918338;0,114275600074058
"467";-0,149616917267147;0,146457860054518
"468";-0,191616661647397;0,170594555039864
"469";-0,233616406027648;-1,17301479914434
"470";-0,275616150407899;0,218867945010554
"471";-0,328115830883212;0,243004639995899
"472";-0,380615511358526;0,275186899976359
"473";-0,443615127928901;-1,13278697416877
"474";-0,538114552784465;0,411961504893314
"475";-0,664113785925217;0,556781674805384
"476";-0,811112891256094;0,709647409712569
"477";-0,653613849830154;0,830330884639294
"478";-1,04211148534747;0,870558709614869
"479";-1,12611097410797;0,870558709614869
"480";-1,21011046286847;0,878604274609984
"481";-1,25211020724873;1,54638616920453
"482";-1,3151098238191;1,61879625416056
"483";-1,34660963210429;1,60270512417033
"484";-1,3991093125796;1,64293294914591
"485";-1,43060912086479;1,65902407913614
"486";-1,46210892914998;-1,02819462923227
"487";-1,51460860962529;1,67511520912637
"488";-1,57760822619567;1,74752529408241
"489";-1,64060784276604;1,8521176390189
"490";-1,67210765105123;1,84407207402379
"491";-1,72460733152654;-1,29369827407107
"492";-1,79810688419198;1,98889224393586
"493";-1,82960669247717;1,98889224393586
"494";-1,8506065646673;-0,947738979281123
"495";-1,86110650076236;-0,996012369251813
"496";-1,87160643685742;1,84407207402379
"497";1,36237388042187;-0,810964374364167
"498";1,34137400823175;-0,802918809369052
"499";1,32037413604162;-0,786827679378822
"500";1,2993742638515;-0,778782114383707
"501";1,28887432775644;-0,778782114383707
"502";1,25737451947125;-1,26956157908572
"503";1,23637464728112;-0,746599854403247
"504";1,86637081298488;-0,730508724413017
"505";1,65637209108363;-0,730508724413017
"506";1,65637209108363;-0,722463159417902
"507";1,23637464728112;-0,714417594422787
"508";1,1313752863305;-0,706372029427672
"509";1,09987547804531;-0,698326464432557
"510";1,07887560585518;-0,690280899437442
"511";1,06837566976012;-1,26151601409061
"512";1,03687586147493;-0,666144204452097
"513";-1,75610713981173;1,86820876900913
"514";-1,17861065458329;2,19003136881373
"515";-2,02910547828336;2,30266927874534
"516";-1,70360745933642;2,20612249880396
"517";-2,03960541437842;2,23830475878442
"518";-2,1026050309488;2,26244145376977
"519";-2,16560464751917;2,31876040873557
"520";-2,2706040084698;2,51185396861833
"521";-2,3546034972303;2,6566741385304
"522";-2,40710317770562;-0,875328894325088
"523";-2,44910292208587;2,78540317845224
"524";-2,47010279427599;2,79344874344736
"525";-2,47010279427599;-0,915556719300663
"526";-2,48060273037105;-0,859237764334858
"527";-2,48060273037105;-0,891420024315318
"528";-2,4386029859908;-0,931647849290893
"529";-1,69310752324136;1,53834060420941
"530";-1,74560720371667;1,5866139941801
"531";-1,78760694809692;1,61879625416056
"532";-1,82960669247717;1,62684181915568
"533";-1,8506065646673;1,61075068916545
"534";-1,89260630904755;1,60270512417033
"535";-1,28361001553391;-1,02819462923227
"536";-2,06060528656855;1,84407207402379
"537";-2,08160515875867;1,84407207402379
"538";-2,17610458361424;2,00498337392609
"539";-2,16560464751917;-0,955784544276238
"540";-2,17610458361424;-0,963830109271353
"541";-2,1866045197093;-0,979921239261583
"542";-2,21810432799449;-0,979921239261583
"543";-2,22860426408955;-1,29369827407107
"544";-2,2706040084698;-0,971875674266468
"545";1,65637209108363;-0,666144204452097
"546";1,44637336918238;-0,658098639456982
"547";1,23637464728112;-0,650053074461867
"548";1,12087535023543;-0,650053074461867
"549";1,11037541414037;-0,633961944471637
"550";1,03687586147493;-0,609825249486292
"551";1,05787573366506;-0,593734119496062
"552";1,08937554195025;-0,617870814481407
"553";1,01587598928481;-1,25347044909549
"554";1,01587598928481;-0,593734119496062
"555";0,963376308809494;-0,577642989505832
"556";0,921376564429243;-0,545460729525372
"557";0,910876628334181;-1,31783496905641
"558";0,900376692239118;-1,23737931910526
"559";0,847877011763804;-1,19715149412969
"560";0,847877011763804;-1,22128818911503
"561";0,721877778623052;-0,642007509466752
"562";0,690377970337865;-0,633961944471637
"563";0,669378098147739;-0,617870814481407
"564";0,648378225957615;-0,609825249486292
"565";0,627378353767489;-0,593734119496062
"566";0,606378481577364;-0,585688554500947
"567";0,595878545482302;-0,577642989505832
"568";0,553878801102051;-0,545460729525372
"569";0,543378865006989;-0,553506294520487
"570";0,522378992816863;-0,537415164530257
"571";0,490879184531675;-0,529369599535142
"572";0,448879440151424;-1,23737931910526
"573";0,406879695771173;-1,22128818911503
"574";0,364879951390923;-1,19715149412969
"575";0,31238027091561;-1,23737931910526
"576";0,259880590440297;-0,400640559613302
"577";0,585378609387238;-0,175364739750082
"578";0,564378737197113;-0,167319174754967
"579";0,543378865006989;-0,159273609759852
"580";0,532878928911925;-0,175364739750082
"581";0,522378992816863;-0,167319174754967
"582";0,459379376246486;-1,2051970591248
"583";0,459379376246486;-1,2051970591248
"584";0,448879440151424;-0,151228044764737
"585";0,448879440151424;-0,167319174754967
"586";0,406879695771173;-0,143182479769622
"587";0,406879695771173;-0,167319174754967
"588";0,375379887485985;-0,135136914774507
"589";0,333380143105736;-1,2051970591248
"590";0,270380526535359;-0,0144534398477817
"591";0,238880718250171;0,00163769014244835
"592";0,228380782155109;0,0177288201326784
"593";-0,601114169354841;0,500462719839579
"594";-0,632613977640028;-1,14083253916388
"595";-0,664113785925217;0,548736109810269
"596";-0,706113530305467;0,580918369790729
"597";-0,737613338590655;0,613100629771189
"598";-0,779613082970906;0,653328454746764
"599";-0,832112763446219;0,693556279722339
"600";-0,863612571731407;0,725738539702799
"601";-0,338615766978274;0,757920799683259
"602";-0,653613849830154;0,782057494668604
"603";-0,968611932682033;0,814239754649064
"604";-0,989611804872159;0,838376449634409
"605";-1,01061167706228;0,854467579624639
"606";-1,02111161315735;0,854467579624639
"607";-1,02111161315735;0,862513144619754
"608";-1,02111161315735;0,862513144619754
"609";-0,475114936214089;0,822285319644179
"610";-0,527614616689402;0,886649839605099
"611";-0,55911442497459;0,878604274609984
"612";-0,580114297164715;0,870558709614869
"613";-0,664113785925217;0,967105489556249
"614";-0,75861321078078;1,07169783449274
"615";-0,128617045077021;1,20042687441458
"616";-1,03161154925241;1,39352043429734
"617";-1,15761078239316;1,52224947421918
"618";-1,29410995162898;1,63488738415079
"619";-1,46210892914998;1,84407207402379
"620";-1,58810816229073;-0,939693414286008
"621";-1,68260758714629;2,02912006891143
"622";-1,74560720371667;2,08543902387724
"623";-1,73510726762161;2,04521119890166
"624";-1,71410739543148;2,02107450391632
"625";1,08937554195025;-0,561551859515602
"626";1,07887560585518;-0,553506294520487
"627";1,06837566976012;-0,553506294520487
"628";1,04737579757;-0,545460729525372
"629";1,02637592537987;-0,537415164530257
"630";0,931876500524305;-1,19715149412969
"631";1,04737579757;-0,553506294520487
"632";1,01587598928481;-0,529369599535142
"633";1,01587598928481;-0,577642989505832
"634";0,921376564429243;-1,19715149412969
"635";0,984376180999619;-0,545460729525372
"636";0,889876756144056;-1,22933375411015
"637";0,921376564429243;-1,31783496905641
"638";0,952876372714431;-0,529369599535142
"639";0,86887688395393;-1,31783496905641
"640";0,879376820048992;-0,537415164530257
"641";0,921376564429243;-0,561551859515602
"642";0,900376692239118;-0,545460729525372
"643";0,889876756144056;-0,545460729525372
"644";0,826877139573679;-1,21324262411992
"645";0,816377203478617;-1,21324262411992
"646";0,774377459098366;-1,19715149412969
"647";0,742877650813178;-1,17301479914434
"648";0,71137784252799;-0,392594994618187
"649";0,690377970337865;-0,408686124608417
"650";0,700877906432928;-0,416731689603532
"651";0,627378353767489;-0,392594994618187
"652";0,648378225957615;-0,408686124608417
"653";0,574878673292176;-0,344321604647497
"654";0,585378609387238;-0,328230474657267
"655";0,595878545482302;-0,312139344667037
"656";0,574878673292176;-0,304093779671922
"657";1,03687586147493;-0,585688554500947
"658";1,02637592537987;-0,577642989505832
"659";0,994876117094682;-0,553506294520487
"660";0,994876117094682;-0,553506294520487
"661";1,00537605318974;-0,585688554500947
"662";0,921376564429243;-0,537415164530257
"663";0,931876500524305;-1,23737931910526
"664";0,910876628334181;-1,22933375411015
"665";0,931876500524305;-1,21324262411992
"666";0,921376564429243;-1,21324262411992
"667";0,837377075668742;-1,17301479914434
"668";0,847877011763804;-1,18910592913457
"669";0,858376947858868;-1,18106036413946
"670";0,889876756144056;-1,17301479914434
"671";0,784877395193429;-0,400640559613302
"672";0,805877267383555;-0,400640559613302
"673";1,65637209108363;-0,907511154305548
"674";1,44637336918238;-0,899465589310433
"675";1,23637464728112;-0,891420024315318
"676";1,1313752863305;-0,875328894325088
"677";1,09987547804531;-0,867283329329973
"678";1,07887560585518;-0,851192199339743
"679";1,05787573366506;-1,27760714408084
"680";1,03687586147493;-0,827055504354397
"681";1,01587598928481;-0,819009939359282
"682";1,00537605318974;-0,810964374364167
"683";0,994876117094682;-0,802918809369052
"684";0,984376180999619;-0,802918809369052
"685";0,973876244904556;-0,794873244373937
"686";0,963376308809494;-0,778782114383707
"687";0,942376436619369;-0,770736549388592
"688";0,931876500524305;-1,26956157908572
"689";1,00537605318974;-0,633961944471637
"690";0,984376180999619;-0,617870814481407
"691";0,942376436619369;-1,25347044909549
"692";0,921376564429243;-0,577642989505832
"693";0,900376692239118;-0,545460729525372
